	d	j	v	frequency	frequency
1864	IGHD1-1*01	IGHJ1*01	IGHV10-3*03	NA	NA
1865	IGHD1-1*01	IGHJ2*01	IGHV10-3*03	NA	NA
1866	IGHD1-1*01	IGHJ3*01	IGHV10-3*03	NA	NA
1867	IGHD1-1*01	IGHJ4*01	IGHV10-3*03	NA	NA
1868	IGHD2-11*02	IGHJ3*01	IGHV10-3*03	NA	NA
1869	IGHD2-14*01	IGHJ3*01	IGHV10-3*03	NA	NA
1870	IGHD2-3*01	IGHJ3*01	IGHV10-3*03	NA	NA
1871	IGHD2-9*02	IGHJ3*01	IGHV10-3*03	NA	NA
1872	NA	IGHJ1*01	IGHV10-3*03	NA	NA
1873	NA	IGHJ2*01	IGHV10-3*03	NA	NA
1874	NA	IGHJ3*01	IGHV10-3*03	NA	NA
1875	NA	IGHJ4*01	IGHV10-3*03	NA	NA
1876	IGHD1-1*01	IGHJ1*01	IGHV10S3*01	NA	NA
1877	IGHD1-1*01	IGHJ1*03	IGHV10S3*01	NA	NA
1878	IGHD1-1*01	IGHJ2*01	IGHV10S3*01	NA	NA
1879	IGHD1-1*01	IGHJ3*01	IGHV10S3*01	NA	NA
1880	IGHD1-1*01	IGHJ4*01	IGHV10S3*01	NA	NA
1881	IGHD1-2*01	IGHJ2*01	IGHV10S3*01	NA	NA
1882	IGHD1-2*01	IGHJ3*01	IGHV10S3*01	NA	NA
1883	IGHD2-11*01	IGHJ3*01	IGHV10S3*01	NA	NA
1884	IGHD2-11*02	IGHJ3*01	IGHV10S3*01	NA	NA
1885	IGHD2-14*01	IGHJ2*01	IGHV10S3*01	NA	NA
1886	IGHD2-14*01	IGHJ3*01	IGHV10S3*01	NA	NA
1887	IGHD2-14*01	IGHJ4*01	IGHV10S3*01	NA	NA
1888	IGHD2-3*01	IGHJ3*01	IGHV10S3*01	NA	NA
1889	IGHD2-8*01	IGHJ3*01	IGHV10S3*01	NA	NA
1890	IGHD2-9*01	IGHJ2*01	IGHV10S3*01	NA	NA
1891	IGHD2-9*02	IGHJ3*01	IGHV10S3*01	NA	NA
1892	IGHD2-9*02	IGHJ4*01	IGHV10S3*01	NA	NA
1893	IGHD3-2*01	IGHJ3*01	IGHV10S3*01	NA	NA
1894	NA	IGHJ1*01	IGHV10S3*01	NA	NA
1895	NA	IGHJ1*03	IGHV10S3*01	NA	NA
1896	NA	IGHJ2*01	IGHV10S3*01	NA	NA
1897	NA	IGHJ3*01	IGHV10S3*01	NA	NA
1898	NA	IGHJ3*02	IGHV10S3*01	NA	NA
1899	NA	IGHJ4*01	IGHV10S3*01	NA	NA
1900	IGHD1-2*01	IGHJ4*01	IGHV10S4*01	NA	NA
1901	NA	IGHJ1*01	IGHV10S4*01	NA	NA
1902	NA	IGHJ2*01	IGHV10S4*01	NA	NA
1903	NA	IGHJ3*01	IGHV10S4*01	NA	NA
1904	NA	IGHJ4*01	IGHV10S4*01	NA	NA
1905	IGHD2-9*02	IGHJ3*01	IGHV10S5*01	NA	NA
1906	IGHD3-2*02	IGHJ3*01	IGHV10S5*01	NA	NA
1907	NA	IGHJ1*03	IGHV10S5*01	NA	NA
1908	NA	IGHJ2*01	IGHV10S5*01	NA	NA
1909	NA	IGHJ3*01	IGHV10S5*01	NA	NA
1910	IGHD1-1*01	IGHJ2*01	IGHV11-1*01	NA	NA
1911	IGHD1-1*01	IGHJ3*01	IGHV11-1*01	NA	NA
1912	NA	IGHJ1*03	IGHV11-1*01	NA	NA
1913	NA	IGHJ2*01	IGHV11-1*01	NA	NA
1914	NA	IGHJ3*01	IGHV11-1*01	NA	NA
1915	NA	IGHJ4*01	IGHV11-1*01	NA	NA
1916	IGHD2-14*01	IGHJ3*01	IGHV11-1*02	NA	NA
1917	NA	IGHJ1*01	IGHV11-1*02	NA	NA
1918	NA	IGHJ2*01	IGHV11-1*02	NA	NA
1919	NA	IGHJ3*01	IGHV11-1*02	NA	NA
1920	NA	IGHJ4*01	IGHV11-1*02	NA	NA
1921	IGHD1-1*01	IGHJ1*03	IGHV11-2*01	NA	NA
1922	IGHD1-1*01	IGHJ2*01	IGHV11-2*01	NA	NA
1923	IGHD1-1*01	IGHJ3*01	IGHV11-2*01	NA	NA
1924	IGHD1-1*01	IGHJ4*01	IGHV11-2*01	NA	NA
1925	IGHD2-3*01	IGHJ4*01	IGHV11-2*01	NA	NA
1926	NA	IGHJ1*01	IGHV11-2*01	NA	NA
1927	NA	IGHJ1*03	IGHV11-2*01	NA	NA
1928	NA	IGHJ2*01	IGHV11-2*01	NA	NA
1929	NA	IGHJ3*01	IGHV11-2*01	NA	NA
1930	NA	IGHJ4*01	IGHV11-2*01	NA	NA
1931	IGHD1-1*01	IGHJ1*01	IGHV11-2*02	NA	NA
1932	IGHD1-1*01	IGHJ2*01	IGHV11-2*02	NA	NA
1933	IGHD1-1*01	IGHJ4*01	IGHV11-2*02	NA	NA
1934	IGHD2-11*02	IGHJ4*01	IGHV11-2*02	NA	NA
1935	IGHD2-14*01	IGHJ4*01	IGHV11-2*02	NA	NA
1936	IGHD2-3*01	IGHJ1*01	IGHV11-2*02	NA	NA
1937	IGHD2-3*01	IGHJ3*01	IGHV11-2*02	NA	NA
1938	IGHD2-7*01	IGHJ4*01	IGHV11-2*02	NA	NA
1939	IGHD2-8*01	IGHJ1*01	IGHV11-2*02	NA	NA
1940	IGHD2-8*01	IGHJ2*01	IGHV11-2*02	NA	NA
1941	NA	IGHJ1*01	IGHV11-2*02	NA	NA
1942	NA	IGHJ1*02	IGHV11-2*02	NA	NA
1943	NA	IGHJ1*03	IGHV11-2*02	NA	NA
1944	NA	IGHJ2*01	IGHV11-2*02	NA	NA
1945	NA	IGHJ3*01	IGHV11-2*02	NA	NA
1946	NA	IGHJ4*01	IGHV11-2*02	NA	NA
1947	IGHD1-1*01	IGHJ2*01	IGHV12-1-1*01	NA	NA
1948	IGHD1-1*01	IGHJ3*01	IGHV12-1-1*01	NA	NA
1949	NA	IGHJ1*01	IGHV12-1-1*01	NA	NA
1950	NA	IGHJ2*01	IGHV12-1-1*01	NA	NA
1951	NA	IGHJ3*01	IGHV12-1-1*01	NA	NA
1952	NA	IGHJ4*01	IGHV12-1-1*01	NA	NA
1953	IGHD2-9*02	IGHJ4*01	IGHV12-2*02	NA	NA
1954	IGHD1-1*01	IGHJ1*03	IGHV12-3*01	NA	NA
1955	IGHD1-1*01	IGHJ2*01	IGHV12-3*01	NA	NA
1956	IGHD1-1*01	IGHJ3*01	IGHV12-3*01	NA	NA
1957	IGHD1-1*01	IGHJ4*01	IGHV12-3*01	NA	NA
1958	IGHD2-3*01	IGHJ2*01	IGHV12-3*01	NA	NA
1959	IGHD2-6*01	IGHJ3*01	IGHV12-3*01	NA	NA
1960	IGHD2-8*01	IGHJ3*01	IGHV12-3*01	NA	NA
1961	IGHD2-9*02	IGHJ2*01	IGHV12-3*01	NA	NA
1962	NA	IGHJ1*03	IGHV12-3*01	NA	NA
1963	NA	IGHJ2*01	IGHV12-3*01	NA	NA
1964	NA	IGHJ3*01	IGHV12-3*01	NA	NA
1965	NA	IGHJ4*01	IGHV12-3*01	NA	NA
1966	IGHD1-1*01	IGHJ2*01	IGHV12-3*02	NA	NA
1967	IGHD2-11*01	IGHJ3*01	IGHV12-3*02	NA	NA
1968	IGHD2-11*02	IGHJ4*01	IGHV12-3*02	NA	NA
1969	IGHD2-3*01	IGHJ3*01	IGHV12-3*02	NA	NA
1970	NA	IGHJ1*01	IGHV12-3*02	NA	NA
1971	NA	IGHJ1*02	IGHV12-3*02	NA	NA
1972	NA	IGHJ1*03	IGHV12-3*02	NA	NA
1973	NA	IGHJ2*01	IGHV12-3*02	NA	NA
1974	NA	IGHJ3*01	IGHV12-3*02	NA	NA
1975	NA	IGHJ4*01	IGHV12-3*02	NA	NA
1976	IGHD1-1*01	IGHJ1*03	IGHV13-2*01	NA	NA
1977	IGHD1-1*01	IGHJ2*01	IGHV13-2*01	NA	NA
1978	IGHD1-1*01	IGHJ3*01	IGHV13-2*01	NA	NA
1979	IGHD1-1*01	IGHJ3*02	IGHV13-2*01	NA	NA
1980	IGHD1-1*01	IGHJ4*01	IGHV13-2*01	NA	NA
1981	IGHD2-3*01	IGHJ2*01	IGHV13-2*01	NA	NA
1982	IGHD2-3*01	IGHJ3*02	IGHV13-2*01	NA	NA
1983	IGHD2-6*01	IGHJ3*01	IGHV13-2*01	NA	NA
1984	IGHD2-6*01	IGHJ4*01	IGHV13-2*01	NA	NA
1985	IGHD2-9*02	IGHJ1*03	IGHV13-2*01	NA	NA
1986	IGHD2-9*02	IGHJ2*01	IGHV13-2*01	NA	NA
1987	IGHD2-9*02	IGHJ3*01	IGHV13-2*01	NA	NA
1988	NA	IGHJ1*01	IGHV13-2*01	NA	NA
1989	NA	IGHJ1*03	IGHV13-2*01	NA	NA
1990	NA	IGHJ2*01	IGHV13-2*01	NA	NA
1991	NA	IGHJ3*01	IGHV13-2*01	NA	NA
1992	NA	IGHJ3*02	IGHV13-2*01	NA	NA
1993	NA	IGHJ4*01	IGHV13-2*01	NA	NA
1994	IGHD1-1*01	IGHJ1*01	IGHV13-2*02	NA	NA
1995	IGHD1-1*01	IGHJ2*01	IGHV13-2*02	NA	NA
1996	IGHD1-1*01	IGHJ4*01	IGHV13-2*02	NA	NA
1997	IGHD2-11*02	IGHJ2*01	IGHV13-2*02	NA	NA
1998	IGHD2-11*02	IGHJ3*01	IGHV13-2*02	NA	NA
1999	NA	IGHJ1*01	IGHV13-2*02	NA	NA
2000	NA	IGHJ2*01	IGHV13-2*02	NA	NA
2001	NA	IGHJ3*01	IGHV13-2*02	NA	NA
2002	NA	IGHJ3*02	IGHV13-2*02	NA	NA
2003	NA	IGHJ4*01	IGHV13-2*02	NA	NA
2004	IGHD1-1*01	IGHJ1*03	IGHV14-1*01	NA	NA
2005	IGHD1-1*01	IGHJ2*01	IGHV14-1*01	NA	NA
2006	IGHD1-1*01	IGHJ2*02	IGHV14-1*01	NA	NA
2007	IGHD1-1*01	IGHJ3*01	IGHV14-1*01	NA	NA
2008	IGHD1-1*01	IGHJ4*01	IGHV14-1*01	NA	NA
2009	IGHD2-3*01	IGHJ4*01	IGHV14-1*01	NA	NA
2010	IGHD2-6*01	IGHJ2*01	IGHV14-1*01	NA	NA
2011	IGHD2-7*01	IGHJ4*01	IGHV14-1*01	NA	NA
2012	IGHD2-8*01	IGHJ3*01	IGHV14-1*01	NA	NA
2013	IGHD2-9*01	IGHJ3*01	IGHV14-1*01	NA	NA
2014	IGHD2-9*02	IGHJ2*01	IGHV14-1*01	NA	NA
2015	IGHD2-9*02	IGHJ3*01	IGHV14-1*01	NA	NA
2016	IGHD2-9*02	IGHJ4*01	IGHV14-1*01	NA	NA
2017	IGHD3-2*02	IGHJ3*01	IGHV14-1*01	NA	NA
2018	IGHD3-2*02	IGHJ4*01	IGHV14-1*01	NA	NA
2019	NA	IGHJ1*03	IGHV14-1*01	NA	NA
2020	NA	IGHJ2*01	IGHV14-1*01	NA	NA
2021	NA	IGHJ2*02	IGHV14-1*01	NA	NA
2022	NA	IGHJ2*03	IGHV14-1*01	NA	NA
2023	NA	IGHJ3*01	IGHV14-1*01	NA	NA
2024	NA	IGHJ3*02	IGHV14-1*01	NA	NA
2025	NA	IGHJ4*01	IGHV14-1*01	NA	NA
2026	IGHD1-1*01	IGHJ1*01	IGHV14-1*02	NA	NA
2027	IGHD1-1*01	IGHJ2*01	IGHV14-1*02	NA	NA
2028	IGHD1-1*01	IGHJ3*01	IGHV14-1*02	NA	NA
2029	IGHD1-1*01	IGHJ3*02	IGHV14-1*02	NA	NA
2030	IGHD1-1*01	IGHJ4*01	IGHV14-1*02	NA	NA
2031	IGHD1-2*01	IGHJ2*01	IGHV14-1*02	NA	NA
2032	IGHD1-2*01	IGHJ4*01	IGHV14-1*02	NA	NA
2033	IGHD2-11*02	IGHJ2*01	IGHV14-1*02	NA	NA
2034	IGHD2-14*01	IGHJ2*01	IGHV14-1*02	NA	NA
2035	IGHD2-3*01	IGHJ4*01	IGHV14-1*02	NA	NA
2036	IGHD2-8*01	IGHJ2*01	IGHV14-1*02	NA	NA
2037	IGHD2-8*01	IGHJ4*01	IGHV14-1*02	NA	NA
2038	IGHD2-9*01	IGHJ3*01	IGHV14-1*02	NA	NA
2039	IGHD2-9*02	IGHJ4*01	IGHV14-1*02	NA	NA
2040	IGHD3-2*01	IGHJ2*01	IGHV14-1*02	NA	NA
2041	IGHD3-2*01	IGHJ4*01	IGHV14-1*02	NA	NA
2042	NA	IGHJ1*01	IGHV14-1*02	NA	NA
2043	NA	IGHJ2*01	IGHV14-1*02	NA	NA
2044	NA	IGHJ2*02	IGHV14-1*02	NA	NA
2045	NA	IGHJ3*01	IGHV14-1*02	NA	NA
2046	NA	IGHJ3*02	IGHV14-1*02	NA	NA
2047	NA	IGHJ4*01	IGHV14-1*02	NA	NA
2048	IGHD1-1*01	IGHJ1*03	IGHV14-2*01	NA	NA
2049	IGHD1-1*01	IGHJ2*01	IGHV14-2*01	NA	NA
2050	IGHD1-1*01	IGHJ3*01	IGHV14-2*01	NA	NA
2051	IGHD1-1*01	IGHJ3*02	IGHV14-2*01	NA	NA
2052	IGHD1-1*01	IGHJ4*01	IGHV14-2*01	NA	NA
2053	IGHD1-1*02	IGHJ3*01	IGHV14-2*01	NA	NA
2054	IGHD2-3*01	IGHJ1*03	IGHV14-2*01	NA	NA
2055	IGHD2-3*01	IGHJ2*01	IGHV14-2*01	NA	NA
2056	IGHD2-3*01	IGHJ3*01	IGHV14-2*01	NA	NA
2057	IGHD2-3*01	IGHJ4*01	IGHV14-2*01	NA	NA
2058	IGHD2-6*01	IGHJ1*03	IGHV14-2*01	NA	NA
2059	IGHD2-6*01	IGHJ2*01	IGHV14-2*01	NA	NA
2060	IGHD2-6*01	IGHJ3*01	IGHV14-2*01	NA	NA
2061	IGHD2-6*01	IGHJ4*01	IGHV14-2*01	NA	NA
2062	IGHD2-7*01	IGHJ2*01	IGHV14-2*01	NA	NA
2063	IGHD2-7*01	IGHJ3*01	IGHV14-2*01	NA	NA
2064	IGHD2-8*01	IGHJ2*01	IGHV14-2*01	NA	NA
2065	IGHD2-8*01	IGHJ3*01	IGHV14-2*01	NA	NA
2066	IGHD2-8*01	IGHJ4*01	IGHV14-2*01	NA	NA
2067	IGHD2-9*01	IGHJ4*01	IGHV14-2*01	NA	NA
2068	IGHD2-9*02	IGHJ2*01	IGHV14-2*01	NA	NA
2069	IGHD2-9*02	IGHJ3*01	IGHV14-2*01	NA	NA
2070	IGHD2-9*02	IGHJ4*01	IGHV14-2*01	NA	NA
2071	IGHD3-2*02	IGHJ3*01	IGHV14-2*01	NA	NA
2072	IGHD3-2*02	IGHJ4*01	IGHV14-2*01	NA	NA
2073	NA	IGHJ1*01	IGHV14-2*01	NA	NA
2074	NA	IGHJ1*03	IGHV14-2*01	NA	NA
2075	NA	IGHJ2*01	IGHV14-2*01	NA	NA
2076	NA	IGHJ2*02	IGHV14-2*01	NA	NA
2077	NA	IGHJ2*03	IGHV14-2*01	NA	NA
2078	NA	IGHJ3*01	IGHV14-2*01	NA	NA
2079	NA	IGHJ3*02	IGHV14-2*01	NA	NA
2080	NA	IGHJ4*01	IGHV14-2*01	NA	NA
2081	IGHD1-1*01	IGHJ3*01	IGHV14-2*02	NA	NA
2082	IGHD1-1*01	IGHJ4*01	IGHV14-2*02	NA	NA
2083	IGHD2-14*01	IGHJ2*01	IGHV14-2*02	NA	NA
2084	IGHD2-8*01	IGHJ1*01	IGHV14-2*02	NA	NA
2085	IGHD2-9*02	IGHJ4*01	IGHV14-2*02	NA	NA
2086	NA	IGHJ1*01	IGHV14-2*02	NA	NA
2087	NA	IGHJ2*01	IGHV14-2*02	NA	NA
2088	NA	IGHJ3*01	IGHV14-2*02	NA	NA
2089	NA	IGHJ3*02	IGHV14-2*02	NA	NA
2090	NA	IGHJ4*01	IGHV14-2*02	NA	NA
2091	IGHD1-1*01	IGHJ1*03	IGHV14-3*01	NA	NA
2092	IGHD1-1*01	IGHJ2*01	IGHV14-3*01	NA	NA
2093	IGHD1-1*01	IGHJ2*02	IGHV14-3*01	NA	NA
2094	IGHD1-1*01	IGHJ3*01	IGHV14-3*01	NA	NA
2095	IGHD1-1*01	IGHJ4*01	IGHV14-3*01	NA	NA
2096	IGHD1-1*02	IGHJ3*01	IGHV14-3*01	NA	NA
2097	IGHD2-3*01	IGHJ1*03	IGHV14-3*01	NA	NA
2098	IGHD2-3*01	IGHJ3*01	IGHV14-3*01	NA	NA
2099	IGHD2-3*01	IGHJ4*01	IGHV14-3*01	NA	NA
2100	IGHD2-6*01	IGHJ2*01	IGHV14-3*01	NA	NA
2101	IGHD2-6*01	IGHJ3*01	IGHV14-3*01	NA	NA
2102	IGHD2-6*01	IGHJ4*01	IGHV14-3*01	NA	NA
2103	IGHD2-8*01	IGHJ2*01	IGHV14-3*01	NA	NA
2104	IGHD2-8*01	IGHJ4*01	IGHV14-3*01	NA	NA
2105	IGHD2-9*01	IGHJ2*01	IGHV14-3*01	NA	NA
2106	IGHD2-9*01	IGHJ3*01	IGHV14-3*01	NA	NA
2107	IGHD2-9*01	IGHJ4*01	IGHV14-3*01	NA	NA
2108	IGHD2-9*02	IGHJ1*03	IGHV14-3*01	NA	NA
2109	IGHD2-9*02	IGHJ2*01	IGHV14-3*01	NA	NA
2110	IGHD2-9*02	IGHJ2*02	IGHV14-3*01	NA	NA
2111	IGHD2-9*02	IGHJ3*01	IGHV14-3*01	NA	NA
2112	IGHD2-9*02	IGHJ3*02	IGHV14-3*01	NA	NA
2113	IGHD2-9*02	IGHJ4*01	IGHV14-3*01	NA	NA
2114	IGHD3-2*02	IGHJ2*01	IGHV14-3*01	NA	NA
2115	IGHD3-2*02	IGHJ3*01	IGHV14-3*01	NA	NA
2116	IGHD3-2*02	IGHJ4*01	IGHV14-3*01	NA	NA
2117	NA	IGHJ1*01	IGHV14-3*01	NA	NA
2118	NA	IGHJ1*03	IGHV14-3*01	NA	NA
2119	NA	IGHJ2*01	IGHV14-3*01	NA	NA
2120	NA	IGHJ2*02	IGHV14-3*01	NA	NA
2121	NA	IGHJ3*01	IGHV14-3*01	NA	NA
2122	NA	IGHJ3*02	IGHV14-3*01	NA	NA
2123	NA	IGHJ4*01	IGHV14-3*01	NA	NA
2124	IGHD1-1*01	IGHJ1*01	IGHV14-3*02	NA	NA
2125	IGHD1-1*01	IGHJ2*01	IGHV14-3*02	NA	NA
2126	IGHD1-1*01	IGHJ3*01	IGHV14-3*02	NA	NA
2127	IGHD1-1*01	IGHJ3*02	IGHV14-3*02	NA	NA
2128	IGHD1-1*01	IGHJ4*01	IGHV14-3*02	NA	NA
2129	IGHD1-2*01	IGHJ2*01	IGHV14-3*02	NA	NA
2130	IGHD1-2*01	IGHJ3*01	IGHV14-3*02	NA	NA
2131	IGHD1-2*01	IGHJ4*01	IGHV14-3*02	NA	NA
2132	IGHD2-11*02	IGHJ3*01	IGHV14-3*02	NA	NA
2133	IGHD2-14*01	IGHJ1*01	IGHV14-3*02	NA	NA
2134	IGHD2-14*01	IGHJ3*01	IGHV14-3*02	NA	NA
2135	IGHD2-14*01	IGHJ4*01	IGHV14-3*02	NA	NA
2136	IGHD2-3*01	IGHJ3*01	IGHV14-3*02	NA	NA
2137	IGHD2-3*01	IGHJ4*01	IGHV14-3*02	NA	NA
2138	IGHD2-7*01	IGHJ2*01	IGHV14-3*02	NA	NA
2139	IGHD2-8*01	IGHJ2*01	IGHV14-3*02	NA	NA
2140	IGHD2-8*01	IGHJ4*01	IGHV14-3*02	NA	NA
2141	IGHD2-9*02	IGHJ2*01	IGHV14-3*02	NA	NA
2142	IGHD2-9*02	IGHJ3*01	IGHV14-3*02	NA	NA
2143	IGHD2-9*02	IGHJ4*01	IGHV14-3*02	NA	NA
2144	IGHD3-2*01	IGHJ3*01	IGHV14-3*02	NA	NA
2145	IGHD3-2*01	IGHJ4*01	IGHV14-3*02	NA	NA
2146	NA	IGHJ1*01	IGHV14-3*02	NA	NA
2147	NA	IGHJ1*03	IGHV14-3*02	NA	NA
2148	NA	IGHJ2*01	IGHV14-3*02	NA	NA
2149	NA	IGHJ2*02	IGHV14-3*02	NA	NA
2150	NA	IGHJ3*01	IGHV14-3*02	NA	NA
2151	NA	IGHJ3*02	IGHV14-3*02	NA	NA
2152	NA	IGHJ4*01	IGHV14-3*02	NA	NA
2153	IGHD1-1*01	IGHJ1*03	IGHV14-4*01	NA	NA
2154	IGHD1-1*01	IGHJ2*01	IGHV14-4*01	NA	NA
2155	IGHD1-1*01	IGHJ3*01	IGHV14-4*01	NA	NA
2156	IGHD1-1*01	IGHJ3*02	IGHV14-4*01	NA	NA
2157	IGHD1-1*01	IGHJ4*01	IGHV14-4*01	NA	NA
2158	IGHD1-1*02	IGHJ2*01	IGHV14-4*01	NA	NA
2159	IGHD2-3*01	IGHJ1*03	IGHV14-4*01	NA	NA
2160	IGHD2-3*01	IGHJ2*01	IGHV14-4*01	NA	NA
2161	IGHD2-3*01	IGHJ3*01	IGHV14-4*01	NA	NA
2162	IGHD2-3*01	IGHJ4*01	IGHV14-4*01	NA	NA
2163	IGHD2-6*01	IGHJ3*01	IGHV14-4*01	NA	NA
2164	IGHD2-7*01	IGHJ3*01	IGHV14-4*01	NA	NA
2165	IGHD2-7*01	IGHJ4*01	IGHV14-4*01	NA	NA
2166	IGHD2-8*01	IGHJ1*03	IGHV14-4*01	NA	NA
2167	IGHD2-8*01	IGHJ2*01	IGHV14-4*01	NA	NA
2168	IGHD2-8*01	IGHJ3*01	IGHV14-4*01	NA	NA
2169	IGHD2-8*01	IGHJ4*01	IGHV14-4*01	NA	NA
2170	IGHD2-9*01	IGHJ4*01	IGHV14-4*01	NA	NA
2171	IGHD2-9*02	IGHJ1*03	IGHV14-4*01	NA	NA
2172	IGHD2-9*02	IGHJ2*01	IGHV14-4*01	NA	NA
2173	IGHD2-9*02	IGHJ3*01	IGHV14-4*01	NA	NA
2174	IGHD3-2*02	IGHJ2*01	IGHV14-4*01	NA	NA
2175	IGHD3-2*02	IGHJ3*01	IGHV14-4*01	NA	NA
2176	IGHD3-2*02	IGHJ4*01	IGHV14-4*01	NA	NA
2177	NA	IGHJ1*01	IGHV14-4*01	NA	NA
2178	NA	IGHJ1*03	IGHV14-4*01	NA	NA
2179	NA	IGHJ2*01	IGHV14-4*01	NA	NA
2180	NA	IGHJ2*02	IGHV14-4*01	NA	NA
2181	NA	IGHJ2*03	IGHV14-4*01	NA	NA
2182	NA	IGHJ3*01	IGHV14-4*01	NA	NA
2183	NA	IGHJ3*02	IGHV14-4*01	NA	NA
2184	NA	IGHJ4*01	IGHV14-4*01	NA	NA
2185	IGHD1-1*01	IGHJ1*01	IGHV14-4*02	NA	NA
2186	IGHD1-1*01	IGHJ2*01	IGHV14-4*02	NA	NA
2187	IGHD1-1*01	IGHJ3*01	IGHV14-4*02	NA	NA
2188	IGHD1-1*01	IGHJ4*01	IGHV14-4*02	NA	NA
2189	IGHD1-2*01	IGHJ2*01	IGHV14-4*02	NA	NA
2190	IGHD1-2*01	IGHJ3*01	IGHV14-4*02	NA	NA
2191	IGHD2-11*02	IGHJ4*01	IGHV14-4*02	NA	NA
2192	IGHD2-14*01	IGHJ1*01	IGHV14-4*02	NA	NA
2193	IGHD2-14*01	IGHJ4*01	IGHV14-4*02	NA	NA
2194	IGHD2-3*01	IGHJ4*01	IGHV14-4*02	NA	NA
2195	IGHD2-7*01	IGHJ4*01	IGHV14-4*02	NA	NA
2196	IGHD2-8*01	IGHJ3*01	IGHV14-4*02	NA	NA
2197	IGHD2-8*01	IGHJ4*01	IGHV14-4*02	NA	NA
2198	IGHD2-9*02	IGHJ2*01	IGHV14-4*02	NA	NA
2199	IGHD2-9*02	IGHJ2*02	IGHV14-4*02	NA	NA
2200	IGHD2-9*02	IGHJ4*01	IGHV14-4*02	NA	NA
2201	IGHD3-2*01	IGHJ2*01	IGHV14-4*02	NA	NA
2202	IGHD3-2*01	IGHJ3*01	IGHV14-4*02	NA	NA
2203	NA	IGHJ1*01	IGHV14-4*02	NA	NA
2204	NA	IGHJ2*01	IGHV14-4*02	NA	NA
2205	NA	IGHJ3*01	IGHV14-4*02	NA	NA
2206	NA	IGHJ3*02	IGHV14-4*02	NA	NA
2207	NA	IGHJ4*01	IGHV14-4*02	NA	NA
2208	IGHD1-1*01	IGHJ1*03	IGHV15-2*01	NA	NA
2209	IGHD1-1*01	IGHJ2*01	IGHV15-2*01	NA	NA
2210	IGHD1-1*01	IGHJ3*01	IGHV15-2*01	NA	NA
2211	IGHD1-1*01	IGHJ4*01	IGHV15-2*01	NA	NA
2212	IGHD2-3*01	IGHJ4*01	IGHV15-2*01	NA	NA
2213	NA	IGHJ1*03	IGHV15-2*01	NA	NA
2214	NA	IGHJ2*01	IGHV15-2*01	NA	NA
2215	NA	IGHJ3*01	IGHV15-2*01	NA	NA
2216	NA	IGHJ4*01	IGHV15-2*01	NA	NA
2217	IGHD1-1*01	IGHJ2*01	IGHV15-2*02	NA	NA
2218	IGHD1-1*01	IGHJ3*01	IGHV15-2*02	NA	NA
2219	IGHD1-1*01	IGHJ4*01	IGHV15-2*02	NA	NA
2220	IGHD1-2*01	IGHJ1*01	IGHV15-2*02	NA	NA
2221	IGHD2-14*01	IGHJ3*01	IGHV15-2*02	NA	NA
2222	IGHD2-14*01	IGHJ4*01	IGHV15-2*02	NA	NA
2223	IGHD2-8*01	IGHJ1*01	IGHV15-2*02	NA	NA
2224	IGHD2-8*01	IGHJ2*01	IGHV15-2*02	NA	NA
2225	IGHD2-8*01	IGHJ4*01	IGHV15-2*02	NA	NA
2226	IGHD2-9*01	IGHJ3*01	IGHV15-2*02	NA	NA
2227	IGHD2-9*02	IGHJ3*01	IGHV15-2*02	NA	NA
2228	IGHD2-9*02	IGHJ4*01	IGHV15-2*02	NA	NA
2229	NA	IGHJ1*01	IGHV15-2*02	NA	NA
2230	NA	IGHJ2*01	IGHV15-2*02	NA	NA
2231	NA	IGHJ3*01	IGHV15-2*02	NA	NA
2232	NA	IGHJ4*01	IGHV15-2*02	NA	NA
2233	NA	IGHJ2*01	IGHV1S10*01	NA	NA
2234	NA	IGHJ3*01	IGHV1S10*01	NA	NA
2235	IGHD2-9*02	IGHJ3*01	IGHV1S10*02	NA	NA
2236	NA	IGHJ2*01	IGHV1S10*02	NA	NA
2237	NA	IGHJ3*01	IGHV1S10*02	NA	NA
2238	NA	IGHJ4*01	IGHV1S10*02	NA	NA
2239	NA	IGHJ1*03	IGHV1S108*01	NA	NA
2240	NA	IGHJ2*01	IGHV1S108*01	NA	NA
2241	NA	IGHJ3*01	IGHV1S108*01	NA	NA
2242	NA	IGHJ4*01	IGHV1S108*01	NA	NA
2243	IGHD1-1*01	IGHJ1*03	IGHV1S12*01	NA	NA
2244	IGHD1-1*02	IGHJ1*03	IGHV1S12*01	NA	NA
2245	IGHD2-9*02	IGHJ3*01	IGHV1S12*01	NA	NA
2246	NA	IGHJ1*01	IGHV1S12*01	NA	NA
2247	NA	IGHJ1*03	IGHV1S12*01	NA	NA
2248	NA	IGHJ2*01	IGHV1S12*01	NA	NA
2249	NA	IGHJ3*01	IGHV1S12*01	NA	NA
2250	NA	IGHJ4*01	IGHV1S12*01	NA	NA
2251	NA	IGHJ3*01	IGHV1S121*01	NA	NA
2252	IGHD1-1*01	IGHJ2*01	IGHV1S126*01	NA	NA
2253	IGHD1-1*01	IGHJ3*01	IGHV1S126*01	NA	NA
2254	IGHD1-1*01	IGHJ4*01	IGHV1S126*01	NA	NA
2255	IGHD2-14*01	IGHJ1*01	IGHV1S126*01	NA	NA
