	v	d	j	frequency
1278	X92343|IGHV1-46*01|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	2
1279	Z12314|IGHV1/OR15-5*02|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ4*02|Homo	2
1280	X92208|IGHV1-2*03|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	2
1281	Z12367|IGHV4-38-2*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ4*02|Homo	2
1282	HM855471|IGHV4-59*08|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	2
1283	KF698733|IGHV1-2*04|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	2
1284	X62106|IGHV1-2*02|Homo	X97051|IGHD4-17*01|Homo	AJ879487|IGHJ6*04|Homo	2
1285	HM855463|IGHV1-18*03|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	2
1286	M99641|IGHV1-18*01|Homo	X97051|IGHD6-19*01|Homo	AJ879487|IGHJ6*04|Homo	2
1287	Z14296|IGHV1-69*11|Homo	NA	J00256|IGHJ6*01|Homo	2
1288	HM855457|IGHV1-8*02|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ4*02|Homo	2
1289	Z14214|IGHV1-69*13|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ6*02|Homo	2
1290	HM855457|IGHV1-8*02|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	2
1291	Z14237|IGHV4-31*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	2
1292	X62112|IGHV4-4*07|Homo	NA	AJ879487|IGHJ6*04|Homo	2
1293	M99637|IGHV1-8*01|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	2
1294	KC713948|IGHV1-69*14|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ5*02|Homo	2
1295	AB019438|IGHV4-59*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	2
1296	X62107|IGHV1-3*02|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ3*02|Homo	2
1297	M99641|IGHV1-18*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	2
1298	KF698733|IGHV1-2*04|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	2
1299	X62112|IGHV4-4*07|Homo	X13972|IGHD6-13*01|Homo	X86356|IGHJ6*03|Homo	2
1300	KF698734|IGHV1-69-2*01|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ1*01|Homo	2
1301	M95114|IGHV4-59*03|Homo	NA	X86355|IGHJ4*02|Homo	2
1302	KF698733|IGHV1-2*04|Homo	X93615|IGHD3-10*02|Homo	X86355|IGHJ4*02|Homo	2
1303	KF698733|IGHV1-2*04|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ4*02|Homo	2
1304	Z12367|IGHV4-38-2*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	2
1305	HM855471|IGHV4-59*08|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ3*02|Homo	2
1306	Z12367|IGHV4-38-2*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	2
1307	M99641|IGHV1-18*01|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ3*02|Homo	2
1308	M99642|IGHV1-24*01|Homo	J00234|IGHD2-15*01|Homo	M25625|IGHJ4*03|Homo	2
1309	HM855457|IGHV1-8*02|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ5*02|Homo	2
1310	AB019439|IGHV4-34*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ4*02|Homo	2
1311	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ3*02|Homo	2
1312	Z14237|IGHV4-31*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	2
1313	KC713948|IGHV1-69*14|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	2
1314	HM855297|IGHV1/OR15-2*02|Homo	NA	X86355|IGHJ3*02|Homo	2
1315	X92343|IGHV1-46*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	2
1316	Z14300|IGHV1-69*10|Homo	X97051|IGHD1-26*01|Homo	J00256|IGHJ1*01|Homo	2
1317	HM855463|IGHV1-18*03|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ3*02|Homo	2
1318	AB019438|IGHV1-58*02|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ3*02|Homo	2
1319	M99637|IGHV1-8*01|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	2
1320	Z14300|IGHV1-69*10|Homo	X93616|IGHD3-22*01|Homo	AJ879487|IGHJ6*04|Homo	2
1321	X92236|IGHV4-34*04|Homo	NA	X86356|IGHJ6*03|Homo	2
1322	Z14296|IGHV1-69*11|Homo	NA	X86355|IGHJ6*02|Homo	2
1323	M99637|IGHV1-8*01|Homo	X97051|IGHD6-19*01|Homo	X86356|IGHJ6*03|Homo	2
1324	X62106|IGHV1-2*02|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ6*02|Homo	2
1325	AM940222|IGHV4-39*07|Homo	NA	J00256|IGHJ3*01|Homo	2
1326	M99637|IGHV1-8*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ5*02|Homo	2
1327	KF698733|IGHV1-2*04|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	2
1328	KF698733|IGHV1-2*04|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ6*02|Homo	2
1329	KF698733|IGHV1-2*04|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ4*02|Homo	2
1330	AB019439|IGHV4-34*01|Homo	X13972|IGHD6-13*01|Homo	X86356|IGHJ6*03|Homo	2
1331	HM855463|IGHV1-18*03|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	2
1332	KC713948|IGHV1-69*14|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	2
1333	AB019439|IGHV4-34*01|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ1*01|Homo	2
1334	KC713938|IGHV1-18*04|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ5*02|Homo	2
1335	X92343|IGHV1-46*01|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ1*01|Homo	2
1336	HM855457|IGHV1-8*02|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ1*01|Homo	2
1337	AB019438|IGHV1-58*02|Homo	NA	J00256|IGHJ1*01|Homo	2
1338	X92208|IGHV1-2*03|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ2*01|Homo	2
1339	HM855471|IGHV4-59*08|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ4*02|Homo	2
1340	AB019438|IGHV4-59*01|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	2
1341	M29812|IGHV4-59*02|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	2
1342	X62106|IGHV1-2*02|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ5*02|Homo	2
1343	M99641|IGHV1-18*01|Homo	X97051|IGHD1-1*01|Homo	X86355|IGHJ6*02|Homo	2
1344	KC713934|IGHV1-69D*01|Homo	X97051|IGHD1-26*01|Homo	X86356|IGHJ6*03|Homo	2
1345	X62106|IGHV1-2*02|Homo	X13972|IGHD6-13*01|Homo	M25625|IGHJ4*03|Homo	2
1346	HM855463|IGHV1-18*03|Homo	X97051|IGHD6-19*01|Homo	X86356|IGHJ6*03|Homo	2
1347	M99641|IGHV1-18*01|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ1*01|Homo	2
1348	AB019438|IGHV4-59*01|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	2
1349	HM855463|IGHV1-18*03|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ1*01|Homo	2
1350	AB019438|IGHV4-59*01|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	2
1351	Z12367|IGHV4-38-2*01|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ2*01|Homo	2
1352	X62112|IGHV4-4*07|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ3*02|Homo	2
1353	KF698733|IGHV1-2*04|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ6*02|Homo	2
1354	M99642|IGHV1-24*01|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ1*01|Homo	2
1355	Z14300|IGHV1-69*10|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	2
1356	Z14300|IGHV1-69*10|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ4*02|Homo	2
1357	M99641|IGHV1-18*01|Homo	X97051|IGHD4-17*01|Homo	M25625|IGHJ4*03|Homo	2
1358	HM855674|IGHV1-2*05|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	2
1359	KF698734|IGHV1-69-2*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	2
1360	M99642|IGHV1-24*01|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ1*01|Homo	2
1361	L06612|IGHV1-46*03|Homo	X13972|IGHD5-5*01|Homo	X86356|IGHJ6*03|Homo	2
1362	KC713938|IGHV1-18*04|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ6*02|Homo	2
1363	HM855674|IGHV1-2*05|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ4*02|Homo	2
1364	Z14214|IGHV1-69*13|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ1*01|Homo	2
1365	Z14214|IGHV1-69*13|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ3*02|Homo	2
1366	KF698733|IGHV1-2*04|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	2
1367	X67905|IGHV1-69*05|Homo	NA	X86355|IGHJ3*02|Homo	2
1368	M99637|IGHV1-8*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ4*02|Homo	2
1369	HM855457|IGHV1-8*02|Homo	M35648|IGHD2-2*03|Homo	J00256|IGHJ2*01|Homo	2
1370	Z14296|IGHV1-69*11|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ6*02|Homo	2
1371	HM855457|IGHV1-8*02|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ6*02|Homo	2
1372	Z14307|IGHV1-69*09|Homo	NA	X86355|IGHJ4*02|Homo	2
1373	Z14214|IGHV1-69*13|Homo	X97051|IGHD4-23*01|Homo	X86356|IGHJ6*03|Homo	2
1374	HM855463|IGHV1-18*03|Homo	NA	J00256|IGHJ3*01|Homo	2
1375	AB019438|IGHV4-59*01|Homo	NA	M25625|IGHJ4*03|Homo	2
1376	Z14300|IGHV1-69*10|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ6*02|Homo	2
1377	HM855463|IGHV1-18*03|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	2
1378	KC713934|IGHV1-69D*01|Homo	X55578|IGHD2/OR15-2b*01|Homo	J00256|IGHJ1*01|Homo	2
1379	HM855457|IGHV1-8*02|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ3*02|Homo	2
1380	AB019439|IGHV4-34*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ5*02|Homo	2
1381	KC713938|IGHV1-18*04|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ4*02|Homo	2
1382	M99641|IGHV1-18*01|Homo	X97051|IGHD1-26*01|Homo	M25625|IGHJ4*03|Homo	2
1383	HM855463|IGHV1-18*03|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ3*02|Homo	2
1384	X92208|IGHV1-2*03|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ4*02|Homo	2
1385	AC245243|IGHV3-30-5*02|Homo	NA	X86355|IGHJ5*02|Homo	2
1386	HM855457|IGHV1-8*02|Homo	X97051|IGHD3-16*02|Homo	AJ879487|IGHJ6*04|Homo	2
1387	KF698733|IGHV1-2*04|Homo	NA	AJ879487|IGHJ6*04|Homo	2
1388	KF698733|IGHV1-2*04|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ1*01|Homo	2
1389	M99642|IGHV1-24*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	2
1390	M29812|IGHV4-59*02|Homo	NA	X86356|IGHJ6*03|Homo	2
1391	Z14300|IGHV1-69*10|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ2*01|Homo	2
1392	HM855674|IGHV1-2*05|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ5*02|Homo	2
1393	M99641|IGHV1-18*01|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ3*02|Homo	2
1394	Z12367|IGHV4-38-2*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ3*02|Homo	2
1395	M99637|IGHV1-8*01|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ3*02|Homo	2
1396	M99637|IGHV1-8*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ5*02|Homo	2
1397	KC713938|IGHV1-18*04|Homo	NA	M25625|IGHJ4*03|Homo	2
1398	AB019439|IGHV4-34*01|Homo	NA	AJ879487|IGHJ6*04|Homo	2
1399	KC713934|IGHV1-69D*01|Homo	M35648|IGHD2-2*03|Homo	AJ879487|IGHJ6*04|Homo	2
1400	Z14300|IGHV1-69*10|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ6*02|Homo	2
1401	HM855457|IGHV1-8*02|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ2*01|Homo	2
1402	Z14300|IGHV1-69*10|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ6*02|Homo	2
1403	M99642|IGHV1-24*01|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ1*01|Homo	2
1404	J00240|IGHV1-46*02|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	2
1405	HM855471|IGHV4-59*08|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ4*02|Homo	2
1406	X62106|IGHV1-2*02|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ5*02|Homo	2
1407	X92208|IGHV1-2*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ5*02|Homo	2
1408	X92343|IGHV1-46*01|Homo	X97051|IGHD3-16*02|Homo	M25625|IGHJ4*03|Homo	2
1409	M99637|IGHV1-8*01|Homo	NA	J00256|IGHJ4*01|Homo	2
1410	HM855457|IGHV1-8*02|Homo	X97051|IGHD6-19*01|Homo	M25625|IGHJ4*03|Homo	2
1411	X62112|IGHV4-4*07|Homo	NA	J00256|IGHJ4*01|Homo	2
1412	M99642|IGHV1-24*01|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	2
1413	KC713948|IGHV1-69*14|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ3*02|Homo	2
1414	J00240|IGHV1-46*02|Homo	X13972|IGHD5-12*01|Homo	X86356|IGHJ6*03|Homo	2
1415	KC713934|IGHV1-69D*01|Homo	X97051|IGHD3-16*02|Homo	X86355|IGHJ3*02|Homo	2
1416	HM855463|IGHV1-18*03|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	2
1417	AB019438|IGHV1-58*02|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	2
1418	J00240|IGHV1-46*02|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ3*02|Homo	2
1419	M29809|IGHV1-58*01|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ3*02|Homo	2
1420	X92208|IGHV1-2*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	2
1421	AC233755|IGHV4-38-2*02|Homo	NA	J00256|IGHJ4*01|Homo	2
1422	HM855463|IGHV1-18*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	2
1423	KC713934|IGHV1-69D*01|Homo	NA	J00256|IGHJ5*01|Homo	2
1424	AB019438|IGHV4-59*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	2
1425	M99684|IGHV4-34*02|Homo	X13972|IGHD3-10*01|Homo	X86356|IGHJ6*03|Homo	2
1426	KF698733|IGHV1-2*04|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	2
1427	X92343|IGHV1-46*01|Homo	M35648|IGHD2-2*03|Homo	X86355|IGHJ6*02|Homo	2
1428	L06612|IGHV1-46*03|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ4*02|Homo	2
1429	X92208|IGHV1-2*03|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	2
1430	X62106|IGHV1-2*02|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ3*02|Homo	2
1431	X62106|IGHV1-2*02|Homo	X93615|IGHD3-10*02|Homo	M25625|IGHJ4*03|Homo	2
1432	KC713934|IGHV1-69D*01|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	2
1433	AB019438|IGHV1-58*02|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ5*02|Homo	2
1434	KC713934|IGHV1-69D*01|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ2*01|Homo	2
1435	KC713934|IGHV1-69D*01|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ1*01|Homo	2
1436	M99684|IGHV4-34*02|Homo	NA	X86355|IGHJ3*02|Homo	2
1437	KC713934|IGHV1-69D*01|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ3*02|Homo	2
1438	Z14214|IGHV1-69*13|Homo	X13972|IGHD3-9*01|Homo	J00256|IGHJ1*01|Homo	2
1439	M99642|IGHV1-24*01|Homo	X13972|IGHD6-13*01|Homo	M25625|IGHJ4*03|Homo	2
1440	X92343|IGHV1-46*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ6*02|Homo	2
1441	X62106|IGHV1-2*02|Homo	X97051|IGHD6-19*01|Homo	J00256|IGHJ2*01|Homo	2
1442	KC713948|IGHV1-69*14|Homo	X97051|IGHD6-25*01|Homo	X86356|IGHJ6*03|Homo	2
1443	KC713948|IGHV1-69*14|Homo	X97051|IGHD6-19*01|Homo	X86356|IGHJ6*03|Homo	2
1444	KC713938|IGHV1-18*04|Homo	X55580|IGHD3/OR15-3b*01|Homo	X86355|IGHJ4*02|Homo	2
1445	AB019438|IGHV4-59*01|Homo	NA	J00256|IGHJ1*01|Homo	2
1446	X92208|IGHV1-2*03|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ4*02|Homo	2
1447	J00240|IGHV1-46*02|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ3*02|Homo	2
1448	AB019439|IGHV4-39*01|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ3*02|Homo	2
1449	Z14214|IGHV1-69*13|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ4*02|Homo	2
1450	L06612|IGHV1-46*03|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ6*02|Homo	2
1451	M99642|IGHV1-24*01|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ5*02|Homo	2
1452	Z14214|IGHV1-69*13|Homo	X13972|IGHD6-13*01|Homo	J00256|IGHJ1*01|Homo	2
1453	Z14300|IGHV1-69*10|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	2
1454	Z14214|IGHV1-69*13|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ2*01|Homo	2
1455	KC713934|IGHV1-69D*01|Homo	X97051|IGHD1-20*01|Homo	X86356|IGHJ6*03|Homo	2
1456	M99683|IGHV4-31*02|Homo	NA	X86355|IGHJ6*02|Homo	2
1457	HM855457|IGHV1-8*02|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	2
1458	Z14296|IGHV1-69*11|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	2
1459	HM855471|IGHV4-59*08|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ4*02|Homo	2
1460	AB019439|IGHV4-39*01|Homo	NA	X86355|IGHJ5*02|Homo	2
1461	X62106|IGHV1-2*02|Homo	X55580|IGHD3/OR15-3b*01|Homo	X86355|IGHJ4*02|Homo	2
1462	Z14300|IGHV1-69*10|Homo	J00235|IGHD2-21*01|Homo	X86355|IGHJ3*02|Homo	2
1463	J00240|IGHV1-46*02|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	2
1464	X62112|IGHV4-4*07|Homo	X93616|IGHD3-22*01|Homo	X86356|IGHJ6*03|Homo	2
1465	Z14214|IGHV1-69*13|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ6*01|Homo	2
1466	AB019438|IGHV1-58*02|Homo	NA	J00256|IGHJ6*01|Homo	2
1467	KF698733|IGHV1-2*04|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	2
1468	X62106|IGHV1-2*02|Homo	J00234|IGHD2-15*01|Homo	AJ879487|IGHJ6*04|Homo	2
1469	M99642|IGHV1-24*01|Homo	X13972|IGHD3-9*01|Homo	X86355|IGHJ6*02|Homo	2
1470	X92236|IGHV4-34*04|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	2
1471	X62112|IGHV4-4*07|Homo	X13972|IGHD6-13*01|Homo	X86355|IGHJ4*02|Homo	2
1472	Z14301|IGHV1-69*12|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ5*02|Homo	2
1473	M99641|IGHV1-18*01|Homo	X97051|IGHD2-21*02|Homo	J00256|IGHJ2*01|Homo	2
1474	M99642|IGHV1-24*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ6*02|Homo	2
1475	KC713938|IGHV1-18*04|Homo	X97051|IGHD4-17*01|Homo	X86355|IGHJ4*02|Homo	2
1476	AB019438|IGHV1-45*02|Homo	NA	X86355|IGHJ4*02|Homo	2
1477	Z12367|IGHV4-38-2*01|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ4*02|Homo	2
1478	Z14214|IGHV1-69*13|Homo	X97051|IGHD6-19*01|Homo	M25625|IGHJ4*03|Homo	2
1479	HM855457|IGHV1-8*02|Homo	J00233|IGHD2-8*02|Homo	X86355|IGHJ3*02|Homo	2
1480	X92343|IGHV1-46*01|Homo	X97051|IGHD3-16*02|Homo	X86356|IGHJ6*03|Homo	2
1481	HM855457|IGHV1-8*02|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ3*02|Homo	2
1482	Z14300|IGHV1-69*10|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	2
1483	M99641|IGHV1-18*01|Homo	X55578|IGHD2/OR15-2b*01|Homo	J00256|IGHJ1*01|Homo	2
1484	KF698734|IGHV1-69-2*01|Homo	X13972|IGHD6-13*01|Homo	M25625|IGHJ4*03|Homo	2
1485	M99641|IGHV1-18*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ6*02|Homo	2
1486	M99637|IGHV1-8*01|Homo	X97051|IGHD1-26*01|Homo	X86355|IGHJ3*02|Homo	2
1487	HM855463|IGHV1-18*03|Homo	X13972|IGHD3-10*01|Homo	X86355|IGHJ6*02|Homo	2
1488	M99637|IGHV1-8*01|Homo	X97051|IGHD6-19*01|Homo	X86355|IGHJ6*02|Homo	2
1489	X62106|IGHV1-2*02|Homo	X93614|IGHD3-16*01|Homo	X86355|IGHJ6*02|Homo	2
1490	Z14214|IGHV1-69*13|Homo	X13972|IGHD5-5*01|Homo	AJ879487|IGHJ6*04|Homo	2
1491	KC713934|IGHV1-69D*01|Homo	X93616|IGHD3-22*01|Homo	M25625|IGHJ4*03|Homo	2
1492	KF698733|IGHV1-2*04|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ5*02|Homo	2
1493	KC713934|IGHV1-69D*01|Homo	X93615|IGHD3-10*02|Homo	X86356|IGHJ6*03|Homo	2
1494	HM855674|IGHV1-2*05|Homo	X13972|IGHD3-9*01|Homo	X86356|IGHJ6*03|Homo	2
1495	X62106|IGHV1-2*02|Homo	X97051|IGHD5-24*01|Homo	J00256|IGHJ2*01|Homo	2
1496	J00240|IGHV1-46*02|Homo	X13972|IGHD3-10*01|Homo	J00256|IGHJ2*01|Homo	2
1497	AB019438|IGHV4-59*01|Homo	X97051|IGHD4-17*01|Homo	X86356|IGHJ6*03|Homo	2
1498	KF698733|IGHV1-2*04|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ4*02|Homo	2
1499	M29809|IGHV1-58*01|Homo	NA	AJ879487|IGHJ6*04|Homo	1
1500	KF698734|IGHV1-69-2*01|Homo	NA	J00256|IGHJ6*01|Homo	1
1501	KC713938|IGHV1-18*04|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ4*02|Homo	1
1502	HM855457|IGHV1-8*02|Homo	X55584|IGHD5/OR15-5b*01|Homo	X86355|IGHJ6*02|Homo	1
1503	HM855674|IGHV1-2*05|Homo	X93616|IGHD3-22*01|Homo	X86355|IGHJ6*02|Homo	1
1504	X92208|IGHV1-2*03|Homo	NA	AJ879487|IGHJ6*04|Homo	1
1505	HM855457|IGHV1-8*02|Homo	X93616|IGHD3-22*01|Homo	J00256|IGHJ3*01|Homo	1
1506	Z14214|IGHV1-69*13|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ4*01|Homo	1
1507	M99637|IGHV1-8*01|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ4*02|Homo	1
1508	AB019438|IGHV1-58*02|Homo	X13972|IGHD5-5*01|Homo	X86355|IGHJ5*02|Homo	1
1509	KC713934|IGHV1-69D*01|Homo	X97051|IGHD6-25*01|Homo	X86355|IGHJ6*02|Homo	1
1510	X67905|IGHV1-69*05|Homo	X97051|IGHD2-21*02|Homo	X86355|IGHJ3*02|Homo	1
1511	Z14214|IGHV1-69*13|Homo	X13972|IGHD5-5*01|Homo	M25625|IGHJ4*03|Homo	1
1512	L06612|IGHV1-46*03|Homo	X97051|IGHD5-24*01|Homo	X86355|IGHJ4*02|Homo	1
1513	X92208|IGHV1-2*03|Homo	X97051|IGHD4-23*01|Homo	X86355|IGHJ4*02|Homo	1
1514	AB019438|IGHV4-59*01|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ4*02|Homo	1
1515	HM855674|IGHV1-2*05|Homo	X97051|IGHD2-2*02|Homo	X86355|IGHJ5*02|Homo	1
1516	L06612|IGHV1-46*03|Homo	J00234|IGHD2-15*01|Homo	X86356|IGHJ6*03|Homo	1
1517	Z14241|IGHV4-34*09|Homo	NA	X86356|IGHJ6*03|Homo	1
1518	HM855674|IGHV1-2*05|Homo	X13972|IGHD3-9*01|Homo	M25625|IGHJ4*03|Homo	1
1519	X92208|IGHV1-2*03|Homo	J00234|IGHD2-15*01|Homo	J00256|IGHJ1*01|Homo	1
1520	Z14300|IGHV1-69*10|Homo	J00234|IGHD2-15*01|Homo	X86355|IGHJ6*02|Homo	1
1521	Z14237|IGHV4-31*03|Homo	X13972|IGHD5-12*01|Homo	X86355|IGHJ4*02|Homo	1
